mes,conglome,vivienda,hogar,parentesco,nivel_educativo,edad_jefe,sexo_jefe,pobreza,tamano_hogar,dominio,estrato,factor07,pobre_binario
07,005246,086,11,1,sup. no univ. completa,52,Mujer,No Pobre,2.0,sierra centro,"de 50,000 a 99,999 habitantes",129.61033630371094,0
07,005246,086,11,3,sup. univ. completa,23,Mujer,No Pobre,2.0,sierra centro,"de 50,000 a 99,999 habitantes",129.61033630371094,0
07,005280,010,11,1,primaria incompleta,61,Hombre,No Pobre,5.0,sierra centro,"de 2,000 a 19,999 habitantes",279.03289794921875,0
07,005280,010,11,2,primaria incompleta,58,Mujer,No Pobre,5.0,sierra centro,"de 2,000 a 19,999 habitantes",279.03289794921875,0
07,005280,010,11,3,sup. no univ. completa,25,Mujer,No Pobre,5.0,sierra centro,"de 2,000 a 19,999 habitantes",279.03289794921875,0
07,005280,010,11,3,sup. no univ. incompleta,24,Hombre,No Pobre,5.0,sierra centro,"de 2,000 a 19,999 habitantes",279.03289794921875,0
07,005280,010,11,3,sup. univ. incompleta,22,Hombre,No Pobre,5.0,sierra centro,"de 2,000 a 19,999 habitantes",279.03289794921875,0
07,005280,023,11,1,primaria completa,56,Mujer,No Pobre,2.0,sierra centro,"de 2,000 a 19,999 habitantes",279.03289794921875,0
07,005280,023,11,3,sup. univ. incompleta,26,Hombre,No Pobre,2.0,sierra centro,"de 2,000 a 19,999 habitantes",279.03289794921875,0
07,005280,031,11,1,sup. no univ. completa,49,Hombre,No Pobre,4.0,sierra centro,"de 2,000 a 19,999 habitantes",279.03289794921875,0
07,005280,031,11,2,sup. no univ. completa,42,Mujer,No Pobre,4.0,sierra centro,"de 2,000 a 19,999 habitantes",279.03289794921875,0
07,005280,031,11,3,secundaria incompleta,16,Hombre,No Pobre,4.0,sierra centro,"de 2,000 a 19,999 habitantes",279.03289794921875,0
07,005280,031,11,3,primaria incompleta,9,Hombre,No Pobre,4.0,sierra centro,"de 2,000 a 19,999 habitantes",279.03289794921875,0
07,005280,058,11,1,secundaria incompleta,42,Hombre,No Pobre,4.0,sierra centro,"de 2,000 a 19,999 habitantes",279.03289794921875,0
07,005280,058,11,2,secundaria completa,41,Mujer,No Pobre,4.0,sierra centro,"de 2,000 a 19,999 habitantes",279.03289794921875,0
07,005280,058,11,3,secundaria completa,18,Hombre,No Pobre,4.0,sierra centro,"de 2,000 a 19,999 habitantes",279.03289794921875,0
07,005280,062,11,1,secundaria completa,53,Hombre,No Pobre,4.0,sierra centro,"de 2,000 a 19,999 habitantes",279.03289794921875,0
07,005280,062,11,2,secundaria incompleta,43,Mujer,No Pobre,4.0,sierra centro,"de 2,000 a 19,999 habitantes",279.03289794921875,0
07,005280,062,11,3,sup. univ. incompleta,19,Mujer,No Pobre,4.0,sierra centro,"de 2,000 a 19,999 habitantes",279.03289794921875,0
07,005280,062,11,3,primaria incompleta,9,Mujer,No Pobre,4.0,sierra centro,"de 2,000 a 19,999 habitantes",279.03289794921875,0
07,005280,095,11,1,secundaria completa,49,Mujer,No Pobre,3.0,sierra centro,"de 2,000 a 19,999 habitantes",279.03289794921875,0
07,005280,095,11,3,sup. univ. completa,27,Hombre,No Pobre,3.0,sierra centro,"de 2,000 a 19,999 habitantes",279.03289794921875,0
07,005280,095,11,3,sup. univ. incompleta,23,Mujer,No Pobre,3.0,sierra centro,"de 2,000 a 19,999 habitantes",279.03289794921875,0
07,005293,016,11,1,primaria incompleta,56,Hombre,No Pobre,2.0,sierra centro,Área de empadronamiento rural (aer) simple,163.36167907714844,0
07,005293,016,11,2,primaria incompleta,62,Mujer,No Pobre,2.0,sierra centro,Área de empadronamiento rural (aer) simple,163.36167907714844,0
07,005293,026,11,1,sin nivel,58,Mujer,No Pobre,2.0,sierra centro,Área de empadronamiento rural (aer) simple,163.36167907714844,0
07,005293,026,11,3,secundaria incompleta,13,Mujer,No Pobre,2.0,sierra centro,Área de empadronamiento rural (aer) simple,163.36167907714844,0
07,005293,030,11,1,primaria incompleta,50,Hombre,No Pobre,4.0,sierra centro,Área de empadronamiento rural (aer) simple,163.36167907714844,0
07,005293,030,11,2,primaria incompleta,54,Mujer,No Pobre,4.0,sierra centro,Área de empadronamiento rural (aer) simple,163.36167907714844,0
07,005293,030,11,3,secundaria incompleta,17,Hombre,No Pobre,4.0,sierra centro,Área de empadronamiento rural (aer) simple,163.36167907714844,0
07,005293,030,11,3,primaria completa,13,Mujer,No Pobre,4.0,sierra centro,Área de empadronamiento rural (aer) simple,163.36167907714844,0
07,005293,032,11,1,sin nivel,52,Hombre,No Pobre,2.0,sierra centro,Área de empadronamiento rural (aer) simple,163.36167907714844,0
07,005293,032,11,3,primaria incompleta,11,Mujer,No Pobre,2.0,sierra centro,Área de empadronamiento rural (aer) simple,163.36167907714844,0
07,005293,035,11,1,secundaria incompleta,36,Hombre,Pobre No Extremo,5.0,sierra centro,Área de empadronamiento rural (aer) simple,163.36167907714844,1
07,005293,035,11,3,secundaria incompleta,13,Mujer,Pobre No Extremo,5.0,sierra centro,Área de empadronamiento rural (aer) simple,163.36167907714844,1
07,005293,035,11,3,primaria incompleta,10,Hombre,Pobre No Extremo,5.0,sierra centro,Área de empadronamiento rural (aer) simple,163.36167907714844,1
07,005293,035,11,3,educación inicial,7,Mujer,Pobre No Extremo,5.0,sierra centro,Área de empadronamiento rural (aer) simple,163.36167907714844,1
07,005293,035,11,3,educación inicial,5,Hombre,Pobre No Extremo,5.0,sierra centro,Área de empadronamiento rural (aer) simple,163.36167907714844,1
07,005293,073,11,1,primaria completa,44,Hombre,Pobre No Extremo,4.0,sierra centro,Área de empadronamiento rural (aer) simple,163.36167907714844,1
07,005293,073,11,2,primaria incompleta,44,Mujer,Pobre No Extremo,4.0,sierra centro,Área de empadronamiento rural (aer) simple,163.36167907714844,1
07,005293,073,11,3,secundaria completa,18,Hombre,Pobre No Extremo,4.0,sierra centro,Área de empadronamiento rural (aer) simple,163.36167907714844,1
07,005293,073,11,3,primaria completa,12,Hombre,Pobre No Extremo,4.0,sierra centro,Área de empadronamiento rural (aer) simple,163.36167907714844,1
07,005293,076,11,1,primaria incompleta,45,Hombre,Pobre No Extremo,4.0,sierra centro,Área de empadronamiento rural (aer) simple,163.36167907714844,1
07,005293,076,11,2,sin nivel,46,Mujer,Pobre No Extremo,4.0,sierra centro,Área de empadronamiento rural (aer) simple,163.36167907714844,1
07,005293,076,11,3,secundaria incompleta,15,Hombre,Pobre No Extremo,4.0,sierra centro,Área de empadronamiento rural (aer) simple,163.36167907714844,1
07,005293,076,11,3,educación inicial,6,Hombre,Pobre No Extremo,4.0,sierra centro,Área de empadronamiento rural (aer) simple,163.36167907714844,1
07,005293,079,11,1,primaria completa,33,Mujer,No Pobre,2.0,sierra centro,Área de empadronamiento rural (aer) simple,163.36167907714844,0
07,005293,079,11,3,primaria completa,12,Mujer,No Pobre,2.0,sierra centro,Área de empadronamiento rural (aer) simple,163.36167907714844,0
07,005318,024,11,1,primaria incompleta,43,Hombre,Pobre No Extremo,5.0,sierra centro,Área de empadronamiento rural (aer) compuesto,163.36167907714844,1
07,005318,024,11,2,secundaria incompleta,43,Mujer,Pobre No Extremo,5.0,sierra centro,Área de empadronamiento rural (aer) compuesto,163.36167907714844,1
07,005318,024,11,3,secundaria incompleta,13,Hombre,Pobre No Extremo,5.0,sierra centro,Área de empadronamiento rural (aer) compuesto,163.36167907714844,1
07,005318,024,11,3,primaria incompleta,11,Mujer,Pobre No Extremo,5.0,sierra centro,Área de empadronamiento rural (aer) compuesto,163.36167907714844,1
07,005318,024,11,3,primaria incompleta,7,Hombre,Pobre No Extremo,5.0,sierra centro,Área de empadronamiento rural (aer) compuesto,163.36167907714844,1
07,005318,038,11,1,secundaria completa,40,Hombre,Pobre Extremo,7.0,sierra centro,Área de empadronamiento rural (aer) compuesto,163.36167907714844,1
07,005318,038,11,2,secundaria completa,38,Mujer,Pobre Extremo,7.0,sierra centro,Área de empadronamiento rural (aer) compuesto,163.36167907714844,1
07,005318,038,11,3,secundaria completa,17,Hombre,Pobre Extremo,7.0,sierra centro,Área de empadronamiento rural (aer) compuesto,163.36167907714844,1
07,005318,038,11,3,secundaria incompleta,15,Hombre,Pobre Extremo,7.0,sierra centro,Área de empadronamiento rural (aer) compuesto,163.36167907714844,1
07,005318,038,11,3,educación inicial,6,Mujer,Pobre Extremo,7.0,sierra centro,Área de empadronamiento rural (aer) compuesto,163.36167907714844,1
07,005318,038,11,3,educación inicial,4,Hombre,Pobre Extremo,7.0,sierra centro,Área de empadronamiento rural (aer) compuesto,163.36167907714844,1
07,005318,039,11,1,sup. no univ. completa,54,Hombre,No Pobre,5.0,sierra centro,Área de empadronamiento rural (aer) compuesto,163.36167907714844,0
07,005318,039,11,2,sup. no univ. completa,43,Mujer,No Pobre,5.0,sierra centro,Área de empadronamiento rural (aer) compuesto,163.36167907714844,0
07,005318,039,11,3,primaria incompleta,9,Hombre,No Pobre,5.0,sierra centro,Área de empadronamiento rural (aer) compuesto,163.36167907714844,0
07,005318,039,11,3,educación inicial,6,Mujer,No Pobre,5.0,sierra centro,Área de empadronamiento rural (aer) compuesto,163.36167907714844,0
07,005318,048,11,1,primaria completa,60,Hombre,No Pobre,4.0,sierra centro,Área de empadronamiento rural (aer) compuesto,163.36167907714844,0
07,005318,048,11,2,primaria incompleta,58,Mujer,No Pobre,4.0,sierra centro,Área de empadronamiento rural (aer) compuesto,163.36167907714844,0
07,005318,048,11,3,secundaria completa,26,Hombre,No Pobre,4.0,sierra centro,Área de empadronamiento rural (aer) compuesto,163.36167907714844,0
07,005318,048,11,3,secundaria completa,21,Hombre,No Pobre,4.0,sierra centro,Área de empadronamiento rural (aer) compuesto,163.36167907714844,0
07,005318,050,11,1,primaria incompleta,66,Mujer,No Pobre,1.0,sierra centro,Área de empadronamiento rural (aer) compuesto,163.36167907714844,0
07,005318,054,11,1,secundaria completa,51,Hombre,Pobre No Extremo,5.0,sierra centro,Área de empadronamiento rural (aer) compuesto,163.36167907714844,1
07,005318,054,11,2,secundaria incompleta,35,Mujer,Pobre No Extremo,5.0,sierra centro,Área de empadronamiento rural (aer) compuesto,163.36167907714844,1
07,005318,054,11,3,secundaria incompleta,13,Hombre,Pobre No Extremo,5.0,sierra centro,Área de empadronamiento rural (aer) compuesto,163.36167907714844,1
07,005318,054,11,3,primaria incompleta,10,Mujer,Pobre No Extremo,5.0,sierra centro,Área de empadronamiento rural (aer) compuesto,163.36167907714844,1
07,005318,054,11,3,sin nivel,4,Mujer,Pobre No Extremo,5.0,sierra centro,Área de empadronamiento rural (aer) compuesto,163.36167907714844,1
07,005318,060,11,1,primaria incompleta,54,Hombre,Pobre No Extremo,5.0,sierra centro,Área de empadronamiento rural (aer) compuesto,163.36167907714844,1
07,005318,060,11,2,primaria incompleta,48,Mujer,Pobre No Extremo,5.0,sierra centro,Área de empadronamiento rural (aer) compuesto,163.36167907714844,1
07,005318,060,11,3,primaria completa,12,Hombre,Pobre No Extremo,5.0,sierra centro,Área de empadronamiento rural (aer) compuesto,163.36167907714844,1
07,005318,060,11,3,primaria completa,12,Mujer,Pobre No Extremo,5.0,sierra centro,Área de empadronamiento rural (aer) compuesto,163.36167907714844,1
07,005318,060,11,3,primaria incompleta,11,Mujer,Pobre No Extremo,5.0,sierra centro,Área de empadronamiento rural (aer) compuesto,163.36167907714844,1
07,005318,062,11,1,sup. univ. completa,48,Hombre,No Pobre,6.0,sierra centro,Área de empadronamiento rural (aer) compuesto,163.36167907714844,0
07,005318,062,11,2,sup. univ. completa,44,Mujer,No Pobre,6.0,sierra centro,Área de empadronamiento rural (aer) compuesto,163.36167907714844,0
07,005318,062,11,3,secundaria completa,17,Mujer,No Pobre,6.0,sierra centro,Área de empadronamiento rural (aer) compuesto,163.36167907714844,0
07,005318,062,11,3,secundaria incompleta,13,Hombre,No Pobre,6.0,sierra centro,Área de empadronamiento rural (aer) compuesto,163.36167907714844,0
07,005318,062,11,3,primaria incompleta,11,Mujer,No Pobre,6.0,sierra centro,Área de empadronamiento rural (aer) compuesto,163.36167907714844,0
07,005318,062,11,3,educación inicial,6,Hombre,No Pobre,6.0,sierra centro,Área de empadronamiento rural (aer) compuesto,163.36167907714844,0
07,005338,052,11,1,primaria completa,56,Hombre,No Pobre,2.0,sierra centro,Área de empadronamiento rural (aer) simple,163.36167907714844,0
07,005338,052,11,2,primaria completa,58,Mujer,No Pobre,2.0,sierra centro,Área de empadronamiento rural (aer) simple,163.36167907714844,0
07,005338,085,11,1,primaria completa,48,Hombre,No Pobre,6.0,sierra centro,Área de empadronamiento rural (aer) simple,163.36167907714844,0
07,005338,085,11,2,primaria incompleta,45,Mujer,No Pobre,6.0,sierra centro,Área de empadronamiento rural (aer) simple,163.36167907714844,0
07,005338,085,11,3,sup. univ. incompleta,19,Mujer,No Pobre,6.0,sierra centro,Área de empadronamiento rural (aer) simple,163.36167907714844,0
07,005338,085,11,3,secundaria incompleta,16,Hombre,No Pobre,6.0,sierra centro,Área de empadronamiento rural (aer) simple,163.36167907714844,0
07,005338,085,11,3,primaria incompleta,13,Hombre,No Pobre,6.0,sierra centro,Área de empadronamiento rural (aer) simple,163.36167907714844,0
07,005338,085,11,3,educación inicial,5,Mujer,No Pobre,6.0,sierra centro,Área de empadronamiento rural (aer) simple,163.36167907714844,0
07,005338,112,11,1,secundaria completa,70,Hombre,No Pobre,2.0,sierra centro,Área de empadronamiento rural (aer) simple,163.36167907714844,0
07,005338,112,11,2,secundaria completa,64,Mujer,No Pobre,2.0,sierra centro,Área de empadronamiento rural (aer) simple,163.36167907714844,0
07,005338,113,11,1,secundaria completa,50,Hombre,No Pobre,4.0,sierra centro,Área de empadronamiento rural (aer) simple,163.36167907714844,0
07,005338,113,11,2,primaria completa,55,Mujer,No Pobre,4.0,sierra centro,Área de empadronamiento rural (aer) simple,163.36167907714844,0
07,005338,113,11,3,secundaria completa,19,Hombre,No Pobre,4.0,sierra centro,Área de empadronamiento rural (aer) simple,163.36167907714844,0
07,005338,113,11,3,secundaria incompleta,15,Mujer,No Pobre,4.0,sierra centro,Área de empadronamiento rural (aer) simple,163.36167907714844,0
07,005338,115,11,1,secundaria completa,47,Hombre,No Pobre,7.0,sierra centro,Área de empadronamiento rural (aer) simple,163.36167907714844,0
07,005338,115,11,2,primaria incompleta,44,Mujer,No Pobre,7.0,sierra centro,Área de empadronamiento rural (aer) simple,163.36167907714844,0
07,005338,115,11,3,secundaria completa,24,Hombre,No Pobre,7.0,sierra centro,Área de empadronamiento rural (aer) simple,163.36167907714844,0
07,005338,115,11,3,sup. no univ. incompleta,22,Hombre,No Pobre,7.0,sierra centro,Área de empadronamiento rural (aer) simple,163.36167907714844,0
07,005338,115,11,3,sup. no univ. incompleta,19,Hombre,No Pobre,7.0,sierra centro,Área de empadronamiento rural (aer) simple,163.36167907714844,0
07,005338,115,11,3,secundaria incompleta,15,Mujer,No Pobre,7.0,sierra centro,Área de empadronamiento rural (aer) simple,163.36167907714844,0
07,005338,115,11,3,sin nivel,4,Hombre,No Pobre,7.0,sierra centro,Área de empadronamiento rural (aer) simple,163.36167907714844,0
07,005338,119,11,1,primaria completa,40,Hombre,Pobre No Extremo,5.0,sierra centro,Área de empadronamiento rural (aer) simple,163.36167907714844,1
07,005338,119,11,2,primaria completa,36,Mujer,Pobre No Extremo,5.0,sierra centro,Área de empadronamiento rural (aer) simple,163.36167907714844,1
07,005338,119,11,3,secundaria completa,18,Mujer,Pobre No Extremo,5.0,sierra centro,Área de empadronamiento rural (aer) simple,163.36167907714844,1
07,005338,119,11,3,primaria incompleta,12,Hombre,Pobre No Extremo,5.0,sierra centro,Área de empadronamiento rural (aer) simple,163.36167907714844,1
07,005338,119,11,3,sin nivel,3,Hombre,Pobre No Extremo,5.0,sierra centro,Área de empadronamiento rural (aer) simple,163.36167907714844,1
07,005338,120,11,1,primaria incompleta,76,Hombre,No Pobre,4.0,sierra centro,Área de empadronamiento rural (aer) simple,163.36167907714844,0
07,005338,120,11,2,sin nivel,80,Mujer,No Pobre,4.0,sierra centro,Área de empadronamiento rural (aer) simple,163.36167907714844,0
07,005338,120,11,5,sup. no univ. incompleta,19,Hombre,No Pobre,4.0,sierra centro,Área de empadronamiento rural (aer) simple,163.36167907714844,0
07,005338,120,11,5,secundaria incompleta,14,Hombre,No Pobre,4.0,sierra centro,Área de empadronamiento rural (aer) simple,163.36167907714844,0
07,005338,123,11,1,secundaria incompleta,41,Hombre,Pobre No Extremo,5.0,sierra centro,Área de empadronamiento rural (aer) simple,163.36167907714844,1
07,005338,123,11,2,primaria incompleta,41,Mujer,Pobre No Extremo,5.0,sierra centro,Área de empadronamiento rural (aer) simple,163.36167907714844,1
07,005338,123,11,3,secundaria completa,18,Mujer,Pobre No Extremo,5.0,sierra centro,Área de empadronamiento rural (aer) simple,163.36167907714844,1
07,005338,123,11,3,primaria completa,15,Mujer,Pobre No Extremo,5.0,sierra centro,Área de empadronamiento rural (aer) simple,163.36167907714844,1
07,005338,123,11,3,educación inicial,5,Hombre,Pobre No Extremo,5.0,sierra centro,Área de empadronamiento rural (aer) simple,163.36167907714844,1
07,005346,008,11,1,primaria incompleta,54,Mujer,No Pobre,2.0,sierra sur,"de 50,000 a 99,999 habitantes",46.16365432739258,0
07,005346,008,11,3,secundaria incompleta,15,Hombre,No Pobre,2.0,sierra sur,"de 50,000 a 99,999 habitantes",46.16365432739258,0
07,005346,022,11,1,sup. no univ. completa,27,Mujer,No Pobre,1.0,sierra sur,"de 50,000 a 99,999 habitantes",46.16365432739258,0
07,005346,081,11,1,sup. no univ. completa,52,Mujer,No Pobre,4.0,sierra sur,"de 50,000 a 99,999 habitantes",46.16365432739258,0
07,005346,081,11,3,sup. univ. completa,29,Hombre,No Pobre,4.0,sierra sur,"de 50,000 a 99,999 habitantes",46.16365432739258,0
07,005346,081,11,3,sup. univ. incompleta,27,Hombre,No Pobre,4.0,sierra sur,"de 50,000 a 99,999 habitantes",46.16365432739258,0
07,005346,081,11,3,sup. univ. incompleta,19,Mujer,No Pobre,4.0,sierra sur,"de 50,000 a 99,999 habitantes",46.16365432739258,0
07,005346,096,11,1,sin nivel,77,Hombre,Pobre No Extremo,8.0,sierra sur,"de 50,000 a 99,999 habitantes",46.16365432739258,1
07,005346,096,11,2,primaria incompleta,52,Mujer,Pobre No Extremo,8.0,sierra sur,"de 50,000 a 99,999 habitantes",46.16365432739258,1
07,005346,096,11,3,sup. no univ. completa,28,Hombre,Pobre No Extremo,8.0,sierra sur,"de 50,000 a 99,999 habitantes",46.16365432739258,1
07,005346,096,11,3,secundaria completa,22,Hombre,Pobre No Extremo,8.0,sierra sur,"de 50,000 a 99,999 habitantes",46.16365432739258,1
07,005346,096,11,3,primaria completa,12,Hombre,Pobre No Extremo,8.0,sierra sur,"de 50,000 a 99,999 habitantes",46.16365432739258,1
07,005346,096,11,3,secundaria completa,19,Mujer,Pobre No Extremo,8.0,sierra sur,"de 50,000 a 99,999 habitantes",46.16365432739258,1
07,005346,096,11,4,secundaria completa,18,Hombre,Pobre No Extremo,8.0,sierra sur,"de 50,000 a 99,999 habitantes",46.16365432739258,1
07,005346,096,11,5,sin nivel,3,Mujer,Pobre No Extremo,8.0,sierra sur,"de 50,000 a 99,999 habitantes",46.16365432739258,1
07,005346,123,11,1,secundaria completa,50,Hombre,No Pobre,5.0,sierra sur,"de 50,000 a 99,999 habitantes",46.16365432739258,0
07,005346,123,11,2,secundaria completa,50,Mujer,No Pobre,5.0,sierra sur,"de 50,000 a 99,999 habitantes",46.16365432739258,0
07,005346,123,11,3,secundaria completa,24,Hombre,No Pobre,5.0,sierra sur,"de 50,000 a 99,999 habitantes",46.16365432739258,0
