mes,conglome,vivienda,hogar,pobreza,tamano_hogar,dominio,estrato,factor07,pobre_binario
12,015330,123,11,Pobre No Extremo,2.0,sierra centro,Área de empadronamiento rural (aer) compuesto,199.58843994140625,1
12,015330,252,11,No Pobre,3.0,sierra centro,Área de empadronamiento rural (aer) compuesto,199.58843994140625,0
12,015330,253,11,Pobre No Extremo,4.0,sierra centro,Área de empadronamiento rural (aer) compuesto,199.58843994140625,1
12,015330,254,11,Pobre Extremo,3.0,sierra centro,Área de empadronamiento rural (aer) compuesto,199.58843994140625,1
12,015330,255,11,Pobre No Extremo,4.0,sierra centro,Área de empadronamiento rural (aer) compuesto,199.58843994140625,1
12,015330,259,11,Pobre No Extremo,6.0,sierra centro,Área de empadronamiento rural (aer) compuesto,199.58843994140625,1
12,015330,260,11,No Pobre,1.0,sierra centro,Área de empadronamiento rural (aer) compuesto,199.58843994140625,0
12,015370,177,11,No Pobre,2.0,sierra centro,Área de empadronamiento rural (aer) compuesto,199.58843994140625,0
12,015370,178,11,No Pobre,2.0,sierra centro,Área de empadronamiento rural (aer) compuesto,199.58843994140625,0
12,015370,179,11,No Pobre,2.0,sierra centro,Área de empadronamiento rural (aer) compuesto,199.58843994140625,0
12,015370,180,11,No Pobre,4.0,sierra centro,Área de empadronamiento rural (aer) compuesto,199.58843994140625,0
12,015370,361,11,Pobre No Extremo,2.0,sierra centro,Área de empadronamiento rural (aer) compuesto,199.58843994140625,1
12,015370,362,11,Pobre Extremo,5.0,sierra centro,Área de empadronamiento rural (aer) compuesto,199.58843994140625,1
12,015370,363,11,Pobre No Extremo,1.0,sierra centro,Área de empadronamiento rural (aer) compuesto,199.58843994140625,1
12,015370,364,11,Pobre Extremo,6.0,sierra centro,Área de empadronamiento rural (aer) compuesto,199.58843994140625,1
12,015420,005,11,No Pobre,3.0,sierra sur,"de 2,000 a 19,999 habitantes",64.54495239257812,0
12,015420,019,11,No Pobre,4.0,sierra sur,"de 2,000 a 19,999 habitantes",64.54495239257812,0
12,015420,031,11,No Pobre,5.0,sierra sur,"de 2,000 a 19,999 habitantes",64.54495239257812,0
12,015420,058,11,No Pobre,2.0,sierra sur,"de 2,000 a 19,999 habitantes",64.54495239257812,0
12,015420,069,11,No Pobre,5.0,sierra sur,"de 2,000 a 19,999 habitantes",64.54495239257812,0
12,015420,082,11,No Pobre,1.0,sierra sur,"de 2,000 a 19,999 habitantes",64.54495239257812,0
12,015433,014,11,No Pobre,5.0,sierra sur,"de 50,000 a 99,999 habitantes",67.35124969482422,0
12,015433,034,11,No Pobre,6.0,sierra sur,"de 50,000 a 99,999 habitantes",67.35124969482422,0
12,015433,054,11,No Pobre,3.0,sierra sur,"de 50,000 a 99,999 habitantes",67.35124969482422,0
12,015433,074,11,No Pobre,4.0,sierra sur,"de 50,000 a 99,999 habitantes",67.35124969482422,0
12,015433,094,11,No Pobre,3.0,sierra sur,"de 50,000 a 99,999 habitantes",67.35124969482422,0
12,015433,153,11,No Pobre,4.0,sierra sur,"de 50,000 a 99,999 habitantes",67.35124969482422,0
12,015499,009,11,No Pobre,4.0,sierra sur,"de 500 a 1,999 habitantes",153.3765869140625,0
12,015499,033,11,No Pobre,4.0,sierra sur,"de 500 a 1,999 habitantes",153.3765869140625,0
12,015499,057,11,No Pobre,6.0,sierra sur,"de 500 a 1,999 habitantes",153.3765869140625,0
12,015499,069,11,No Pobre,2.0,sierra sur,"de 500 a 1,999 habitantes",153.3765869140625,0
12,015499,081,11,No Pobre,2.0,sierra sur,"de 500 a 1,999 habitantes",153.3765869140625,0
12,015499,105,11,No Pobre,3.0,sierra sur,"de 500 a 1,999 habitantes",153.3765869140625,0
12,015499,117,11,No Pobre,2.0,sierra sur,"de 500 a 1,999 habitantes",153.3765869140625,0
12,015505,007,11,No Pobre,3.0,sierra sur,"de 500 a 1,999 habitantes",153.3765869140625,0
12,015505,027,11,No Pobre,1.0,sierra sur,"de 500 a 1,999 habitantes",153.3765869140625,0
12,015505,037,11,No Pobre,3.0,sierra sur,"de 500 a 1,999 habitantes",153.3765869140625,0
12,015505,046,11,No Pobre,4.0,sierra sur,"de 500 a 1,999 habitantes",153.3765869140625,0
12,015505,056,11,No Pobre,1.0,sierra sur,"de 500 a 1,999 habitantes",153.3765869140625,0
12,015505,076,11,Pobre No Extremo,2.0,sierra sur,"de 500 a 1,999 habitantes",153.3765869140625,1
12,015505,096,11,No Pobre,2.0,sierra sur,"de 500 a 1,999 habitantes",153.3765869140625,0
12,015505,105,11,No Pobre,3.0,sierra sur,"de 500 a 1,999 habitantes",153.3765869140625,0
12,015517,165,11,No Pobre,3.0,sierra sur,Área de empadronamiento rural (aer) compuesto,153.3765869140625,0
12,015517,166,11,No Pobre,6.0,sierra sur,Área de empadronamiento rural (aer) compuesto,153.3765869140625,0
12,015517,167,11,No Pobre,5.0,sierra sur,Área de empadronamiento rural (aer) compuesto,153.3765869140625,0
12,015517,168,11,No Pobre,4.0,sierra sur,Área de empadronamiento rural (aer) compuesto,153.3765869140625,0
12,015517,360,11,No Pobre,3.0,sierra sur,Área de empadronamiento rural (aer) compuesto,153.3765869140625,0
12,015517,361,11,No Pobre,4.0,sierra sur,Área de empadronamiento rural (aer) compuesto,153.3765869140625,0
12,015517,363,11,No Pobre,7.0,sierra sur,Área de empadronamiento rural (aer) compuesto,153.3765869140625,0
12,015517,364,11,No Pobre,5.0,sierra sur,Área de empadronamiento rural (aer) compuesto,153.3765869140625,0
12,015525,005,11,No Pobre,2.0,sierra sur,"de 500,000 a más habitantes",299.99658203125,0
12,015525,036,11,No Pobre,1.0,sierra sur,"de 500,000 a más habitantes",299.99658203125,0
12,015525,066,11,No Pobre,3.0,sierra sur,"de 500,000 a más habitantes",299.99658203125,0
12,015525,112,11,No Pobre,5.0,sierra sur,"de 500,000 a más habitantes",299.99658203125,0
12,015525,128,11,No Pobre,5.0,sierra sur,"de 500,000 a más habitantes",299.99658203125,0
12,015546,002,11,Pobre No Extremo,2.0,sierra sur,"de 500,000 a más habitantes",454.8968200683594,1
12,015546,010,11,No Pobre,5.0,sierra sur,"de 500,000 a más habitantes",454.8968200683594,0
12,015546,017,11,No Pobre,3.0,sierra sur,"de 500,000 a más habitantes",454.8968200683594,0
12,015546,024,11,No Pobre,3.0,sierra sur,"de 500,000 a más habitantes",454.8968200683594,0
12,015546,032,11,No Pobre,5.0,sierra sur,"de 500,000 a más habitantes",454.8968200683594,0
12,015546,044,11,No Pobre,2.0,sierra sur,"de 500,000 a más habitantes",454.8968200683594,0
12,015556,002,11,No Pobre,3.0,sierra sur,"de 500,000 a más habitantes",454.8968200683594,0
12,015556,019,11,No Pobre,2.0,sierra sur,"de 500,000 a más habitantes",454.8968200683594,0
12,015556,033,11,No Pobre,2.0,sierra sur,"de 500,000 a más habitantes",454.8968200683594,0
12,015556,044,11,No Pobre,2.0,sierra sur,"de 500,000 a más habitantes",454.8968200683594,0
12,015556,109,11,No Pobre,3.0,sierra sur,"de 500,000 a más habitantes",454.8968200683594,0
12,015556,116,11,No Pobre,4.0,sierra sur,"de 500,000 a más habitantes",454.8968200683594,0
12,015607,016,11,No Pobre,2.0,sierra sur,"de 500,000 a más habitantes",144.8744659423828,0
12,015607,050,11,No Pobre,4.0,sierra sur,"de 500,000 a más habitantes",144.8744659423828,0
12,015607,085,11,No Pobre,3.0,sierra sur,"de 500,000 a más habitantes",144.8744659423828,0
12,015607,102,11,No Pobre,1.0,sierra sur,"de 500,000 a más habitantes",144.8744659423828,0
12,015607,119,11,No Pobre,4.0,sierra sur,"de 500,000 a más habitantes",144.8744659423828,0
12,015607,137,11,No Pobre,2.0,sierra sur,"de 500,000 a más habitantes",144.8744659423828,0
12,015607,171,11,No Pobre,1.0,sierra sur,"de 500,000 a más habitantes",144.8744659423828,0
12,015607,188,11,No Pobre,5.0,sierra sur,"de 500,000 a más habitantes",144.8744659423828,0
12,015617,021,11,No Pobre,2.0,sierra sur,"de 500,000 a más habitantes",666.6676025390625,0
12,015617,048,11,No Pobre,2.0,sierra sur,"de 500,000 a más habitantes",666.6676025390625,0
12,015617,061,11,No Pobre,2.0,sierra sur,"de 500,000 a más habitantes",666.6676025390625,0
12,015617,075,11,Pobre No Extremo,1.0,sierra sur,"de 500,000 a más habitantes",666.6676025390625,1
12,015617,088,11,No Pobre,6.0,sierra sur,"de 500,000 a más habitantes",666.6676025390625,0
12,015662,017,11,Pobre No Extremo,5.0,costa sur,"de 20,000 a 49,999 habitantes",303.20379638671875,1
12,015662,033,11,No Pobre,1.0,costa sur,"de 20,000 a 49,999 habitantes",303.20379638671875,0
12,015662,063,11,No Pobre,1.0,costa sur,"de 20,000 a 49,999 habitantes",303.20379638671875,0
12,015662,079,11,No Pobre,6.0,costa sur,"de 20,000 a 49,999 habitantes",303.20379638671875,0
12,015662,110,11,No Pobre,2.0,costa sur,"de 20,000 a 49,999 habitantes",303.20379638671875,0
12,015662,125,11,No Pobre,1.0,costa sur,"de 20,000 a 49,999 habitantes",303.20379638671875,0
12,015688,010,11,No Pobre,2.0,costa sur,"de 20,000 a 49,999 habitantes",303.20379638671875,0
12,015688,032,11,No Pobre,3.0,costa sur,"de 20,000 a 49,999 habitantes",303.20379638671875,0
12,015688,044,11,No Pobre,2.0,costa sur,"de 20,000 a 49,999 habitantes",303.20379638671875,0
12,015688,066,11,No Pobre,3.0,costa sur,"de 20,000 a 49,999 habitantes",303.20379638671875,0
12,015688,089,11,Pobre No Extremo,5.0,costa sur,"de 20,000 a 49,999 habitantes",303.20379638671875,1
12,015688,099,11,No Pobre,2.0,costa sur,"de 20,000 a 49,999 habitantes",303.20379638671875,0
12,015708,013,11,No Pobre,3.0,sierra sur,"de 2,000 a 19,999 habitantes",888.89013671875,0
12,015708,042,11,No Pobre,1.0,sierra sur,"de 2,000 a 19,999 habitantes",888.89013671875,0
12,015708,058,11,No Pobre,2.0,sierra sur,"de 2,000 a 19,999 habitantes",888.89013671875,0
12,015708,072,11,No Pobre,4.0,sierra sur,"de 2,000 a 19,999 habitantes",888.89013671875,0
12,015708,116,11,No Pobre,5.0,sierra sur,"de 2,000 a 19,999 habitantes",888.89013671875,0
12,015708,131,11,No Pobre,4.0,sierra sur,"de 2,000 a 19,999 habitantes",888.89013671875,0
12,015715,001,11,Pobre No Extremo,6.0,sierra sur,"de 20,000 a 49,999 habitantes",454.8968200683594,1
12,015715,003,11,No Pobre,1.0,sierra sur,"de 20,000 a 49,999 habitantes",454.8968200683594,0
12,015715,006,11,No Pobre,5.0,sierra sur,"de 20,000 a 49,999 habitantes",454.8968200683594,0
12,015715,007,11,No Pobre,1.0,sierra sur,"de 20,000 a 49,999 habitantes",454.8968200683594,0
12,015715,009,11,No Pobre,3.0,sierra sur,"de 20,000 a 49,999 habitantes",454.8968200683594,0
12,015715,011,11,No Pobre,1.0,sierra sur,"de 20,000 a 49,999 habitantes",454.8968200683594,0
12,015741,249,11,No Pobre,1.0,costa sur,Área de empadronamiento rural (aer) compuesto,146.9815216064453,0
12,015741,250,11,No Pobre,4.0,costa sur,Área de empadronamiento rural (aer) compuesto,146.9815216064453,0
12,015741,251,11,Pobre No Extremo,4.0,costa sur,Área de empadronamiento rural (aer) compuesto,146.9815216064453,1
12,015741,252,11,Pobre No Extremo,3.0,costa sur,Área de empadronamiento rural (aer) compuesto,146.9815216064453,1
12,015741,531,11,No Pobre,4.0,costa sur,Área de empadronamiento rural (aer) compuesto,146.9815216064453,0
12,015741,532,11,No Pobre,3.0,costa sur,Área de empadronamiento rural (aer) compuesto,146.9815216064453,0
12,015741,534,11,No Pobre,3.0,costa sur,Área de empadronamiento rural (aer) compuesto,146.9815216064453,0
12,015741,536,11,No Pobre,2.0,costa sur,Área de empadronamiento rural (aer) compuesto,146.9815216064453,0
12,015746,077,11,No Pobre,5.0,costa sur,Área de empadronamiento rural (aer) compuesto,97.45921325683594,0
12,015746,080,11,No Pobre,2.0,costa sur,Área de empadronamiento rural (aer) compuesto,97.45921325683594,0
12,015746,272,11,No Pobre,5.0,costa sur,Área de empadronamiento rural (aer) compuesto,97.45921325683594,0
12,015746,273,11,No Pobre,3.0,costa sur,Área de empadronamiento rural (aer) compuesto,97.45921325683594,0
12,015746,274,11,No Pobre,2.0,costa sur,Área de empadronamiento rural (aer) compuesto,97.45921325683594,0
12,015746,275,11,No Pobre,2.0,costa sur,Área de empadronamiento rural (aer) compuesto,97.45921325683594,0
12,015746,278,11,No Pobre,1.0,costa sur,Área de empadronamiento rural (aer) compuesto,97.45921325683594,0
12,015746,280,11,No Pobre,3.0,costa sur,Área de empadronamiento rural (aer) compuesto,97.45921325683594,0
12,015858,013,11,No Pobre,2.0,selva,"de 2,000 a 19,999 habitantes",246.3578643798828,0
12,015858,064,11,No Pobre,4.0,selva,"de 2,000 a 19,999 habitantes",246.3578643798828,0
12,015858,089,11,No Pobre,5.0,selva,"de 2,000 a 19,999 habitantes",246.3578643798828,0
12,015858,114,11,No Pobre,4.0,selva,"de 2,000 a 19,999 habitantes",246.3578643798828,0
12,015858,140,11,No Pobre,4.0,selva,"de 2,000 a 19,999 habitantes",246.3578643798828,0
12,015858,165,11,No Pobre,3.0,selva,"de 2,000 a 19,999 habitantes",246.3578643798828,0
12,015873,001,11,No Pobre,2.0,sierra centro,"de 500 a 1,999 habitantes",168.47923278808594,0
12,015873,015,11,No Pobre,2.0,sierra centro,"de 500 a 1,999 habitantes",168.47923278808594,0
12,015873,022,11,No Pobre,3.0,sierra centro,"de 500 a 1,999 habitantes",168.47923278808594,0
12,015873,029,11,No Pobre,1.0,sierra centro,"de 500 a 1,999 habitantes",168.47923278808594,0
12,015873,036,11,No Pobre,4.0,sierra centro,"de 500 a 1,999 habitantes",168.47923278808594,0
12,015873,044,11,No Pobre,1.0,sierra centro,"de 500 a 1,999 habitantes",168.47923278808594,0
12,015873,051,11,No Pobre,1.0,sierra centro,"de 500 a 1,999 habitantes",168.47923278808594,0
12,015873,065,11,No Pobre,4.0,sierra centro,"de 500 a 1,999 habitantes",168.47923278808594,0
12,015874,017,11,No Pobre,1.0,sierra centro,Área de empadronamiento rural (aer) compuesto,168.47923278808594,0
12,015874,018,11,Pobre No Extremo,3.0,sierra centro,Área de empadronamiento rural (aer) compuesto,168.47923278808594,1
12,015874,020,11,Pobre No Extremo,3.0,sierra centro,Área de empadronamiento rural (aer) compuesto,168.47923278808594,1
12,015874,164,11,Pobre No Extremo,4.0,sierra centro,Área de empadronamiento rural (aer) compuesto,168.47923278808594,1
12,015874,165,11,No Pobre,1.0,sierra centro,Área de empadronamiento rural (aer) compuesto,168.47923278808594,0
12,015874,166,11,Pobre No Extremo,4.0,sierra centro,Área de empadronamiento rural (aer) compuesto,168.47923278808594,1
12,015874,167,11,Pobre No Extremo,2.0,sierra centro,Área de empadronamiento rural (aer) compuesto,168.47923278808594,1
12,015874,168,11,Pobre Extremo,7.0,sierra centro,Área de empadronamiento rural (aer) compuesto,168.47923278808594,1
12,015936,082,11,No Pobre,1.0,sierra centro,Área de empadronamiento rural (aer) compuesto,168.47923278808594,0
12,015936,083,11,No Pobre,1.0,sierra centro,Área de empadronamiento rural (aer) compuesto,168.47923278808594,0
12,015936,084,11,No Pobre,3.0,sierra centro,Área de empadronamiento rural (aer) compuesto,168.47923278808594,0
12,015936,205,11,Pobre No Extremo,4.0,sierra centro,Área de empadronamiento rural (aer) compuesto,168.47923278808594,1
12,015936,208,11,No Pobre,2.0,sierra centro,Área de empadronamiento rural (aer) compuesto,168.47923278808594,0
12,015936,209,11,No Pobre,1.0,sierra centro,Área de empadronamiento rural (aer) compuesto,168.47923278808594,0
12,015936,210,11,No Pobre,2.0,sierra centro,Área de empadronamiento rural (aer) compuesto,168.47923278808594,0
12,015936,211,11,Pobre No Extremo,2.0,sierra centro,Área de empadronamiento rural (aer) compuesto,168.47923278808594,1
12,015951,102,11,No Pobre,5.0,selva,Área de empadronamiento rural (aer) compuesto,83.65715026855469,0
12,015951,103,11,No Pobre,5.0,selva,Área de empadronamiento rural (aer) compuesto,83.65715026855469,0
12,015951,104,11,No Pobre,1.0,selva,Área de empadronamiento rural (aer) compuesto,83.65715026855469,0
12,015951,215,11,Pobre No Extremo,2.0,selva,Área de empadronamiento rural (aer) compuesto,83.65715026855469,1
12,015951,216,11,Pobre No Extremo,4.0,selva,Área de empadronamiento rural (aer) compuesto,83.65715026855469,1
12,015951,218,11,Pobre No Extremo,6.0,selva,Área de empadronamiento rural (aer) compuesto,83.65715026855469,1
12,015951,219,11,No Pobre,3.0,selva,Área de empadronamiento rural (aer) compuesto,83.65715026855469,0
12,015951,220,11,Pobre No Extremo,9.0,selva,Área de empadronamiento rural (aer) compuesto,83.65715026855469,1
12,015971,014,11,No Pobre,8.0,sierra norte,"de 100,000 a 499,999 habitantes",74.89591217041016,0
12,015971,028,11,No Pobre,5.0,sierra norte,"de 100,000 a 499,999 habitantes",74.89591217041016,0
12,015971,057,11,Pobre No Extremo,2.0,sierra norte,"de 100,000 a 499,999 habitantes",74.89591217041016,1
12,015971,071,11,No Pobre,2.0,sierra norte,"de 100,000 a 499,999 habitantes",74.89591217041016,0
12,015971,085,11,No Pobre,3.0,sierra norte,"de 100,000 a 499,999 habitantes",74.89591217041016,0
12,015971,099,11,No Pobre,3.0,sierra norte,"de 100,000 a 499,999 habitantes",74.89591217041016,0
12,015990,007,11,No Pobre,5.0,sierra norte,"de 20,000 a 49,999 habitantes",632.6304931640625,0
12,015990,030,11,No Pobre,3.0,sierra norte,"de 20,000 a 49,999 habitantes",632.6304931640625,0
12,015990,041,11,No Pobre,3.0,sierra norte,"de 20,000 a 49,999 habitantes",632.6304931640625,0
12,015990,052,11,No Pobre,3.0,sierra norte,"de 20,000 a 49,999 habitantes",632.6304931640625,0
12,015990,064,11,No Pobre,2.0,sierra norte,"de 20,000 a 49,999 habitantes",632.6304931640625,0
12,015990,098,11,No Pobre,1.0,sierra norte,"de 20,000 a 49,999 habitantes",632.6304931640625,0
12,016006,015,11,No Pobre,1.0,sierra norte,"de 2,000 a 19,999 habitantes",719.1451416015625,0
12,016006,031,11,No Pobre,2.0,sierra norte,"de 2,000 a 19,999 habitantes",719.1451416015625,0
12,016006,064,11,No Pobre,2.0,sierra norte,"de 2,000 a 19,999 habitantes",719.1451416015625,0
12,016006,080,11,No Pobre,1.0,sierra norte,"de 2,000 a 19,999 habitantes",719.1451416015625,0
12,016006,097,11,No Pobre,3.0,sierra norte,"de 2,000 a 19,999 habitantes",719.1451416015625,0
12,016006,113,11,No Pobre,2.0,sierra norte,"de 2,000 a 19,999 habitantes",719.1451416015625,0
12,016015,001,11,No Pobre,4.0,selva,"de 2,000 a 19,999 habitantes",751.2932739257812,0
12,016015,015,11,Pobre No Extremo,6.0,selva,"de 2,000 a 19,999 habitantes",751.2932739257812,1
12,016015,042,11,No Pobre,2.0,selva,"de 2,000 a 19,999 habitantes",751.2932739257812,0
12,016015,056,11,No Pobre,4.0,selva,"de 2,000 a 19,999 habitantes",751.2932739257812,0
12,016015,070,11,No Pobre,3.0,selva,"de 2,000 a 19,999 habitantes",751.2932739257812,0
12,016015,084,11,No Pobre,2.0,selva,"de 2,000 a 19,999 habitantes",751.2932739257812,0
12,016045,038,11,No Pobre,2.0,sierra norte,Área de empadronamiento rural (aer) compuesto,385.7048645019531,0
12,016045,039,11,Pobre No Extremo,2.0,sierra norte,Área de empadronamiento rural (aer) compuesto,385.7048645019531,1
12,016045,040,11,No Pobre,4.0,sierra norte,Área de empadronamiento rural (aer) compuesto,385.7048645019531,0
12,016045,168,11,Pobre No Extremo,4.0,sierra norte,Área de empadronamiento rural (aer) compuesto,385.7048645019531,1
12,016045,169,11,No Pobre,3.0,sierra norte,Área de empadronamiento rural (aer) compuesto,385.7048645019531,0
12,016045,170,11,No Pobre,2.0,sierra norte,Área de empadronamiento rural (aer) compuesto,385.7048645019531,0
12,016045,171,11,No Pobre,3.0,sierra norte,Área de empadronamiento rural (aer) compuesto,385.7048645019531,0
12,016045,172,11,Pobre No Extremo,5.0,sierra norte,Área de empadronamiento rural (aer) compuesto,385.7048645019531,1
12,016060,025,11,Pobre No Extremo,4.0,sierra norte,Área de empadronamiento rural (aer) simple,385.7048645019531,1
12,016060,026,11,Pobre No Extremo,3.0,sierra norte,Área de empadronamiento rural (aer) simple,385.7048645019531,1
12,016060,027,11,Pobre Extremo,4.0,sierra norte,Área de empadronamiento rural (aer) simple,385.7048645019531,1
12,016060,028,11,Pobre Extremo,4.0,sierra norte,Área de empadronamiento rural (aer) simple,385.7048645019531,1
12,016060,073,11,Pobre No Extremo,2.0,sierra norte,Área de empadronamiento rural (aer) simple,385.7048645019531,1
12,016060,074,11,Pobre No Extremo,1.0,sierra norte,Área de empadronamiento rural (aer) simple,385.7048645019531,1
12,016060,075,11,No Pobre,2.0,sierra norte,Área de empadronamiento rural (aer) simple,385.7048645019531,0
12,016060,076,11,Pobre No Extremo,5.0,sierra norte,Área de empadronamiento rural (aer) simple,385.7048645019531,1
12,016098,037,11,Pobre Extremo,4.0,sierra norte,Área de empadronamiento rural (aer) compuesto,385.7048645019531,1
12,016098,038,11,Pobre No Extremo,2.0,sierra norte,Área de empadronamiento rural (aer) compuesto,385.7048645019531,1
12,016098,039,11,Pobre Extremo,5.0,sierra norte,Área de empadronamiento rural (aer) compuesto,385.7048645019531,1
12,016098,040,11,Pobre No Extremo,3.0,sierra norte,Área de empadronamiento rural (aer) compuesto,385.7048645019531,1
12,016098,121,11,Pobre No Extremo,4.0,sierra norte,Área de empadronamiento rural (aer) compuesto,385.7048645019531,1
12,016098,122,11,Pobre No Extremo,4.0,sierra norte,Área de empadronamiento rural (aer) compuesto,385.7048645019531,1
12,016098,123,11,No Pobre,2.0,sierra norte,Área de empadronamiento rural (aer) compuesto,385.7048645019531,0
12,016098,124,11,Pobre No Extremo,5.0,sierra norte,Área de empadronamiento rural (aer) compuesto,385.7048645019531,1
12,016152,041,11,Pobre Extremo,5.0,selva,Área de empadronamiento rural (aer) compuesto,325.7608337402344,1
12,016152,042,11,Pobre No Extremo,2.0,selva,Área de empadronamiento rural (aer) compuesto,325.7608337402344,1
12,016152,043,11,Pobre No Extremo,5.0,selva,Área de empadronamiento rural (aer) compuesto,325.7608337402344,1
12,016152,044,11,No Pobre,1.0,selva,Área de empadronamiento rural (aer) compuesto,325.7608337402344,0
12,016152,205,11,Pobre Extremo,4.0,selva,Área de empadronamiento rural (aer) compuesto,325.7608337402344,1
12,016152,206,11,No Pobre,1.0,selva,Área de empadronamiento rural (aer) compuesto,325.7608337402344,0
12,016152,207,11,No Pobre,1.0,selva,Área de empadronamiento rural (aer) compuesto,325.7608337402344,0
12,016152,208,11,No Pobre,1.0,selva,Área de empadronamiento rural (aer) compuesto,325.7608337402344,0
12,016170,011,11,No Pobre,5.0,lima metropolitana,"de 500,000 a más habitantes",345.7792053222656,0
12,016170,044,11,No Pobre,2.0,lima metropolitana,"de 500,000 a más habitantes",345.7792053222656,0
12,016170,055,11,No Pobre,3.0,lima metropolitana,"de 500,000 a más habitantes",345.7792053222656,0
12,016170,088,11,Pobre No Extremo,12.0,lima metropolitana,"de 500,000 a más habitantes",345.7792053222656,1
12,016170,099,11,No Pobre,4.0,lima metropolitana,"de 500,000 a más habitantes",345.7792053222656,0
12,016193,007,11,No Pobre,5.0,lima metropolitana,"de 500,000 a más habitantes",127.69361877441406,0
12,016193,023,11,No Pobre,5.0,lima metropolitana,"de 500,000 a más habitantes",127.69361877441406,0
12,016193,056,11,No Pobre,3.0,lima metropolitana,"de 500,000 a más habitantes",127.69361877441406,0
12,016193,088,11,No Pobre,2.0,lima metropolitana,"de 500,000 a más habitantes",127.69361877441406,0
12,016193,121,11,No Pobre,3.0,lima metropolitana,"de 500,000 a más habitantes",127.69361877441406,0
12,016193,137,11,No Pobre,3.0,lima metropolitana,"de 500,000 a más habitantes",127.69361877441406,0
12,016193,153,11,No Pobre,3.0,lima metropolitana,"de 500,000 a más habitantes",127.69361877441406,0
12,016265,019,11,No Pobre,4.0,lima metropolitana,"de 500,000 a más habitantes",124.65115356445312,0
12,016265,037,11,No Pobre,3.0,lima metropolitana,"de 500,000 a más habitantes",124.65115356445312,0
12,016265,107,11,No Pobre,2.0,lima metropolitana,"de 500,000 a más habitantes",124.65115356445312,0
12,016265,142,11,No Pobre,8.0,lima metropolitana,"de 500,000 a más habitantes",124.65115356445312,0
12,016282,014,11,No Pobre,4.0,lima metropolitana,"de 500,000 a más habitantes",127.69361877441406,0
12,016282,029,11,Pobre No Extremo,7.0,lima metropolitana,"de 500,000 a más habitantes",127.69361877441406,1
12,016282,043,11,No Pobre,2.0,lima metropolitana,"de 500,000 a más habitantes",127.69361877441406,0
12,016282,102,11,No Pobre,5.0,lima metropolitana,"de 500,000 a más habitantes",127.69361877441406,0
12,016344,023,11,No Pobre,2.0,sierra sur,"de 100,000 a 499,999 habitantes",18.696348190307617,0
12,016344,041,11,No Pobre,4.0,sierra sur,"de 100,000 a 499,999 habitantes",18.696348190307617,0
12,016344,058,11,No Pobre,2.0,sierra sur,"de 100,000 a 499,999 habitantes",18.696348190307617,0
12,016344,076,11,No Pobre,3.0,sierra sur,"de 100,000 a 499,999 habitantes",18.696348190307617,0
12,016344,094,11,No Pobre,2.0,sierra sur,"de 100,000 a 499,999 habitantes",18.696348190307617,0
12,016344,112,11,No Pobre,5.0,sierra sur,"de 100,000 a 499,999 habitantes",18.696348190307617,0
12,016344,148,11,No Pobre,2.0,sierra sur,"de 100,000 a 499,999 habitantes",18.696348190307617,0
12,016452,113,11,No Pobre,1.0,sierra sur,Área de empadronamiento rural (aer) compuesto,269.4510803222656,0
12,016452,114,11,No Pobre,3.0,sierra sur,Área de empadronamiento rural (aer) compuesto,269.4510803222656,0
12,016452,115,11,No Pobre,5.0,sierra sur,Área de empadronamiento rural (aer) compuesto,269.4510803222656,0
12,016452,116,11,No Pobre,9.0,sierra sur,Área de empadronamiento rural (aer) compuesto,269.4510803222656,0
12,016452,241,11,No Pobre,2.0,sierra sur,Área de empadronamiento rural (aer) compuesto,269.4510803222656,0
12,016452,242,11,No Pobre,6.0,sierra sur,Área de empadronamiento rural (aer) compuesto,269.4510803222656,0
12,016452,243,11,No Pobre,1.0,sierra sur,Área de empadronamiento rural (aer) compuesto,269.4510803222656,0
12,016452,244,11,No Pobre,3.0,sierra sur,Área de empadronamiento rural (aer) compuesto,269.4510803222656,0
12,016483,007,11,No Pobre,2.0,sierra sur,"de 500 a 1,999 habitantes",269.4510803222656,0
12,016483,032,11,No Pobre,6.0,sierra sur,"de 500 a 1,999 habitantes",269.4510803222656,0
12,016483,045,11,No Pobre,2.0,sierra sur,"de 500 a 1,999 habitantes",269.4510803222656,0
12,016483,057,11,No Pobre,1.0,sierra sur,"de 500 a 1,999 habitantes",269.4510803222656,0
12,016483,070,11,No Pobre,3.0,sierra sur,"de 500 a 1,999 habitantes",269.4510803222656,0
12,016483,083,11,No Pobre,2.0,sierra sur,"de 500 a 1,999 habitantes",269.4510803222656,0
12,016483,108,11,No Pobre,4.0,sierra sur,"de 500 a 1,999 habitantes",269.4510803222656,0
12,016483,120,11,No Pobre,5.0,sierra sur,"de 500 a 1,999 habitantes",269.4510803222656,0
12,016487,158,11,No Pobre,3.0,sierra sur,Área de empadronamiento rural (aer) compuesto,269.4510803222656,0
12,016487,370,11,No Pobre,1.0,sierra sur,Área de empadronamiento rural (aer) compuesto,269.4510803222656,0
12,016487,371,11,No Pobre,1.0,sierra sur,Área de empadronamiento rural (aer) compuesto,269.4510803222656,0
12,016487,372,11,No Pobre,4.0,sierra sur,Área de empadronamiento rural (aer) compuesto,269.4510803222656,0
12,016487,377,11,No Pobre,2.0,sierra sur,Área de empadronamiento rural (aer) compuesto,269.4510803222656,0
